Country/Territory;Code;1996;1996;1996;1996;1996;1996;1998;1998;1998;1998;1998;1998;2000;2000;2000;2000;2000;2000;2002;2002;2002;2002;2002;2002;2003;2003;2003;2003;2003;2003;2004;2004;2004;2004;2004;2004;2005;2005;2005;2005;2005;2005;2006;2006;2006;2006;2006;2006;2007;2007;2007;2007;2007;2007;2008;2008;2008;2008;2008;2008;2009;2009;2009;2009;2009;2009;2010;2010;2010;2010;2010;2010;2011;2011;2011;2011;2011;2011;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2022;2022;2022;2022;2022;2022
Indicator;;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper
Côte d'Ivoire;CIV;-0,79;0,21;6,00;25,13;16,08;38,19;-0,92;0,22;6,00;20,00;9,50;33,50;-1,25;0,18;7,00;10,95;2,99;21,89;-1,33;0,20;8,00;7,46;1,99;16,92;-1,36;0,20;8,00;7,46;1,49;16,92;-1,42;0,18;10,00;6,73;1,44;14,42;-1,54;0,16;11,00;4,31;0,48;8,13;-1,46;0,16;12,00;4,31;0,96;10,05;-1,47;0,16;11,00;4,78;1,44;10,05;-1,44;0,14;13,00;5,29;1,44;9,13;-1,25;0,14;15,00;9,00;3,79;15,64;-1,24;0,14;14,00;9,00;4,27;15,17;-1,28;0,13;16,00;8,45;2,35;14,08;-1,09;0,13;17,00;12,68;7,04;21,13;-0,91;0,13;18,00;19,25;11,74;30,05;-0,59;0,14;16,00;33,17;20,67;42,31;-0,65;0,14;16,00;29,52;18,10;39,52;-0,66;0,15;15,00;28,10;18,10;36,19;-0,65;0,15;14,00;29,05;18,57;38,57;-0,60;0,14;14,00;30,48;20,00;39,52;-0,61;0,14;15,00;27,62;21,90;40,00;-0,66;0,14;14,00;27,62;20,48;36,67;-0,66;0,14;14,00;27,14;19,52;36,67;-0,48;0,15;14,00;35,38;24,53;43,87
Cameroon;CMR;-1,44;0,21;6,00;7,04;1,01;16,58;-1,14;0,22;6,00;14,50;5,50;26,00;-1,19;0,18;7,00;12,44;2,99;23,88;-1,27;0,20;8,00;9,45;3,48;19,90;-1,16;0,19;9,00;12,94;5,97;23,38;-1,17;0,18;10,00;13,46;5,77;20,19;-1,19;0,15;12,00;11,00;6,70;20,57;-1,16;0,15;14,00;11,48;6,22;20,10;-1,19;0,15;15,00;11,00;5,26;19,14;-1,11;0,14;15,00;12,50;7,21;21,15;-1,13;0,14;15,00;12,80;4,27;18,96;-1,08;0,14;15,00;13,27;7,58;22,75;-1,08;0,13;17,00;13,62;7,98;22,07;-1,04;0,13;17,00;15,49;8,45;23,94;-1,06;0,13;17,00;14,55;7,98;22,54;-0,90;0,14;16,00;18,27;10,10;29,33;-1,00;0,14;16,00;13,81;8,10;25,24;-1,06;0,15;15,00;13,33;8,10;21,90;-1,05;0,14;15,00;14,29;8,57;21,43;-1,10;0,14;15,00;12,38;7,14;19,05;-1,14;0,14;15,00;11,43;6,19;19,05;-1,17;0,14;14,00;11,43;6,19;18,57;-1,12;0,14;14,00;12,86;7,14;20,48;-1,05;0,15;14,00;15,57;9,43;23,11
Congo, Rep.;COG;-1,04;0,30;5,00;17,59;5,03;32,66;-1,62;0,28;5,00;3,00;0,00;14,00;-1,35;0,25;5,00;8,46;1,49;22,39;-1,29;0,27;5,00;8,96;0,50;23,38;-1,27;0,26;5,00;8,96;1,49;23,38;-1,19;0,23;7,00;12,02;3,37;21,63;-1,47;0,16;10,00;5,74;0,96;10,53;-1,27;0,17;10,00;9,09;3,35;16,75;-1,22;0,16;11,00;10,05;4,31;19,14;-1,19;0,16;11,00;9,62;4,33;19,23;-1,22;0,14;13,00;9,95;3,79;17,54;-1,22;0,14;13,00;9,48;4,27;16,11;-1,21;0,14;13,00;10,33;4,69;16,90;-1,14;0,14;13,00;10,80;5,63;20,19;-1,12;0,14;14,00;12,21;6,57;19,25;-1,12;0,15;13,00;10,58;4,81;19,23;-1,14;0,16;12,00;11,43;5,24;20,00;-1,15;0,18;11,00;10,95;6,67;18,57;-1,16;0,17;11,00;10,48;6,19;19,05;-1,13;0,16;11,00;11,90;6,67;19,05;-1,11;0,16;11,00;12,38;6,19;21,90;-1,12;0,16;10,00;12,38;6,19;20,48;-1,10;0,16;11,00;14,29;7,14;21,90;-1,09;0,16;11,00;15,09;8,02;23,11
Cook Islands;COK;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1,12;0,63;1,00;86,12;55,02;100,00;0,94;0,77;1,00;78,95;44,50;100,00;0,50;0,92;1,00;64,11;15,31;100,00;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;-0,78;0,83;1,00;27,49;0,00;65,88;-0,92;0,76;1,00;20,38;0,00;62,09;-0,88;0,76;1,00;22,07;0,00;62,44;-0,94;0,75;1,00;18,31;0,00;61,03;-0,93;0,72;1,00;18,31;0,00;60,09;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;-0,55;0,94;1,00;32,08;0,47;82,55
Colombia;COL;-0,75;0,19;9,00;25,63;16,58;38,19;-0,66;0,19;9,00;31,00;18,50;41,50;-0,93;0,16;10,00;22,89;12,44;31,84;-0,75;0,17;11,00;28,36;16,92;38,31;-0,74;0,17;11,00;27,86;16,92;39,80;-0,70;0,16;14,00;29,81;17,79;39,90;-0,63;0,16;14,00;33,01;21,53;41,15;-0,51;0,15;16,00;39,23;26,79;46,89;-0,43;0,15;17,00;41,15;29,67;48,80;-0,38;0,15;17,00;42,31;32,69;50,48;-0,37;0,14;17,00;43,13;32,70;49,76;-0,27;0,14;17,00;46,92;35,55;53,55;-0,22;0,13;18,00;49,30;41,31;54,93;-0,33;0,14;18,00;45,54;34,74;52,11;-0,39;0,14;17,00;42,72;33,80;50,23;-0,25;0,16;15,00;45,67;35,10;57,69;-0,25;0,15;15,00;46,19;37,14;56,67;-0,27;0,16;14,00;45,24;31,90;53,33;-0,37;0,15;14,00;39,52;30,48;50,95;-0,38;0,15;14,00;39,05;28,10;50,00;-0,39;0,15;14,00;40,00;27,14;49,05;-0,49;0,15;13,00;33,81;23,81;44,76;-0,47;0,16;12,00;34,76;24,29;45,71;-0,43;0,16;12,00;38,68;24,53;47,17
Comoros;COM;-0,88;0,35;3,00;21,61;6,03;40,70;-0,88;0,33;3,00;23,00;6,50;41,50;-1,17;0,29;3,00;12,94;1,49;30,85;-0,74;0,33;3,00;29,35;8,96;46,77;-0,75;0,32;3,00;27,36;8,46;44,78;-1,02;0,27;5,00;16,83;5,77;35,58;-1,04;0,22;6,00;16,27;7,18;31,10;-0,98;0,23;6,00;18,66;7,18;33,49;-1,04;0,23;6,00;13,88;5,74;30,62;-1,07;0,20;7,00;13,46;6,25;25,48;-1,16;0,19;8,00;11,85;3,79;21,80;-1,08;0,18;9,00;13,74;5,69;26,54;-1,05;0,18;9,00;15,02;6,10;26,76;-1,08;0,18;9,00;14,08;5,63;26,29;-0,95;0,18;10,00;17,37;8,92;31,92;-0,90;0,19;9,00;17,79;7,21;33,17;-0,85;0,19;8,00;21,43;10,00;34,29;-1,05;0,22;8,00;13,81;6,67;26,19;-1,11;0,21;8,00;11,90;6,19;22,86;-1,14;0,22;8,00;10,00;5,71;22,38;-1,16;0,22;8,00;10,95;5,24;22,38;-1,28;0,24;7,00;8,57;4,29;20,48;-1,26;0,24;7,00;9,52;4,29;21,43;-1,31;0,23;8,00;8,49;3,77;18,40
Cape Verde;CPV;1,04;0,44;3,00;81,91;61,31;96,48;0,67;0,41;3,00;69,50;51,00;90,00;0,64;0,40;3,00;69,65;51,24;88,56;0,27;0,27;5,00;58,71;47,26;69,65;0,26;0,26;5,00;60,20;48,26;69,15;0,34;0,23;7,00;60,58;50,96;69,71;0,37;0,19;8,00;59,81;54,55;69,86;0,64;0,17;9,00;68,90;60,77;77,51;0,61;0,17;9,00;69,38;59,33;78,95;0,57;0,16;9,00;67,31;58,65;73,56;0,53;0,16;9,00;64,93;60,66;72,04;0,46;0,15;10,00;64,93;61,14;68,25;0,51;0,15;11,00;65,26;61,50;70,89;0,51;0,15;11,00;65,26;61,03;71,36;0,55;0,15;12,00;66,20;60,09;72,77;0,66;0,16;11,00;75,00;66,35;78,37;0,57;0,17;10,00;70,48;62,86;77,62;0,29;0,19;9,00;59,52;52,38;71,90;0,36;0,18;9,00;62,86;55,71;73,81;0,39;0,17;9,00;66,19;57,14;73,33;0,45;0,17;9,00;65,71;57,62;75,24;0,43;0,16;9,00;64,76;55,71;74,76;0,33;0,17;9,00;60,95;53,33;70,95;0,37;0,17;9,00;60,85;54,72;70,75
Costa Rica;CRI;0,62;0,20;8,00;68,34;60,80;79,90;0,63;0,21;7,00;69,00;60,00;82,50;0,54;0,17;9,00;64,68;59,20;71,64;0,55;0,18;10,00;66,17;58,21;77,61;0,53;0,19;10,00;65,67;58,71;73,13;0,50;0,17;12,00;64,42;58,17;70,67;0,50;0,17;12,00;63,64;57,42;70,81;0,39;0,17;13,00;62,68;55,02;68,90;0,35;0,17;14,00;59,81;55,50;69,38;0,45;0,17;14,00;62,98;58,17;71,63;0,58;0,16;14,00;66,35;60,66;74,41;0,54;0,17;13,00;65,40;61,14;73,46;0,44;0,16;12,00;63,38;60,56;69,01;0,53;0,16;13,00;66,20;61,03;72,30;0,56;0,16;13,00;66,67;60,09;72,77;0,58;0,17;13,00;72,60;65,87;76,92;0,49;0,16;13,00;69,05;61,90;74,76;0,43;0,17;12,00;66,19;58,10;74,76;0,43;0,16;12,00;66,67;58,10;75,24;0,47;0,15;12,00;68,10;59,05;74,76;0,53;0,15;12,00;70,00;60,48;75,71;0,50;0,15;11,00;67,14;59,52;75,24;0,42;0,16;11,00;63,81;55,71;73,33;0,44;0,17;11,00;64,62;56,13;74,06
Cuba;CUB;-1,14;0,21;6,00;16,08;6,03;24,62;-1,05;0,22;6,00;16,50;7,00;30,00;-1,05;0,18;6,00;18,41;7,96;28,86;-1,17;0,20;8,00;11,94;3,98;23,38;-1,22;0,20;8,00;11,44;3,48;21,89;-1,11;0,19;9,00;15,38;6,73;22,12;-1,09;0,19;9,00;14,83;7,18;26,79;-0,76;0,18;11,00;26,32;14,35;39,71;-0,69;0,17;11,00;29,67;16,75;42,11;-0,83;0,17;10,00;23,08;11,54;35,58;-0,71;0,17;10,00;28,91;17,54;41,23;-0,72;0,17;10,00;28,91;16,11;39,81;-0,69;0,16;10,00;29,58;17,37;42,25;-0,71;0,17;11,00;29,58;16,90;40,85;-0,70;0,17;11,00;30,52;16,90;41,78;-0,66;0,18;10,00;29,81;15,38;42,79;-0,72;0,18;9,00;27,62;12,86;39,52;-0,46;0,20;8,00;34,76;23,33;50,00;-0,45;0,19;8,00;34,76;22,86;49,52;-0,46;0,18;8,00;34,29;23,81;49,05;-0,34;0,18;8,00;42,38;27,14;51,90;-0,29;0,17;7,00;43,33;30,95;53,81;-0,42;0,19;6,00;37,62;24,29;49,52;-0,46;0,20;6,00;36,32;23,58;47,64
Cayman Islands;CYM;1,46;0,43;1,00;90,95;70,35;100,00;1,46;0,39;1,00;91,50;73,50;100,00;1,49;0,33;1,00;91,54;81,09;100,00;1,47;0,38;1,00;90,55;77,61;100,00;1,23;0,36;1,00;86,57;68,16;95,02;1,14;0,35;1,00;86,06;67,79;94,71;0,85;0,37;1,00;77,99;57,89;90,91;1,07;0,41;1,00;85,17;62,68;93,78;1,09;0,38;1,00;84,69;63,16;92,82;1,12;0,36;1,00;85,10;65,87;93,27;0,89;0,23;2,00;77,25;63,98;87,68;0,89;0,24;2,00;78,67;64,93;87,68;0,88;0,22;2,00;76,06;65,26;86,38;0,89;0,23;2,00;76,06;64,79;86,38;0,90;0,23;2,00;76,53;65,73;86,85;0,59;0,28;2,00;73,08;61,54;81,73;0,78;0,27;2,00;75,71;63,81;84,76;0,76;0,25;2,00;75,71;62,38;85,24;0,74;0,23;2,00;75,71;63,33;84,29;0,74;0,21;2,00;75,71;66,19;83,81;0,73;0,21;2,00;75,71;63,33;82,38;0,73;0,18;2,00;75,24;64,29;82,86;0,74;0,20;2,00;75,24;63,33;82,38;0,72;0,21;2,00;74,53;61,32;83,02
Cyprus;CYP;0,86;0,21;6,00;78,39;63,32;86,43;0,95;0,22;6,00;80,50;65,50;90,00;1,02;0,18;6,00;84,08;70,15;89,05;0,99;0,21;6,00;82,09;67,16;88,56;0,94;0,21;7,00;81,59;68,16;88,56;0,91;0,18;8,00;78,85;68,75;87,50;0,88;0,18;8,00;79,43;67,94;86,60;1,09;0,18;9,00;86,60;70,33;89,95;1,11;0,19;9,00;85,17;71,77;89,95;1,21;0,18;9,00;87,50;79,33;90,87;1,21;0,16;10,00;87,20;79,15;90,52;1,21;0,16;10,00;87,20;79,62;90,05;1,07;0,16;10,00;83,10;72,77;87,79;1,09;0,16;10,00;84,04;73,24;88,73;1,03;0,17;10,00;82,63;71,83;87,32;1,07;0,18;9,00;82,69;76,44;87,02;1,01;0,18;9,00;80,95;73,33;87,14;0,69;0,20;8,00;74,76;62,38;81,90;0,85;0,17;9,00;78,10;70,00;84,76;0,72;0,17;9,00;75,24;67,62;80,48;0,73;0,17;9,00;75,24;65,24;80,95;0,55;0,16;9,00;68,10;59,52;75,71;0,61;0,16;10,00;70,95;61,90;78,57;0,57;0,16;10,00;68,87;58,49;78,77
Czech Republic;CZE;0,92;0,18;9,00;79,90;68,34;86,43;0,87;0,18;9,00;74,50;65,50;84,50;0,61;0,15;11,00;68,66;62,19;79,60;0,86;0,16;12,00;78,11;67,16;83,58;0,87;0,16;12,00;79,60;68,16;84,08;0,76;0,15;12,00;70,19;64,42;82,69;0,86;0,15;12,00;78,47;68,90;85,17;0,86;0,15;14,00;74,64;67,46;86,60;0,88;0,14;14,00;78,95;69,38;85,17;0,90;0,14;14,00;78,37;69,71;85,10;0,96;0,14;14,00;80,57;69,67;86,26;0,93;0,13;16,00;79,62;68,72;84,83;1,02;0,12;17,00;81,22;72,77;86,38;1,02;0,13;17,00;81,22;72,77;86,38;1,02;0,13;16,00;81,69;72,77;86,38;1,14;0,14;15,00;84,62;78,37;86,54;1,11;0,14;15,00;83,33;77,62;87,14;0,99;0,15;13,00;81,43;74,76;86,19;1,09;0,14;13,00;82,86;77,62;87,62;1,02;0,14;13,00;81,90;76,19;85,71;1,02;0,14;13,00;81,90;77,14;86,19;1,02;0,14;12,00;82,86;75,71;86,19;1,09;0,14;12,00;83,33;78,10;87,62;1,10;0,15;12,00;83,49;78,77;87,74
Germany;DEU;1,61;0,19;8,00;93,97;88,94;99,50;1,62;0,20;8,00;93,50;89,50;99,00;1,61;0,16;9,00;93,53;89,05;99,00;1,63;0,18;9,00;93,53;88,56;100,00;1,64;0,18;9,00;93,53;89,55;99,50;1,62;0,17;9,00;93,75;89,42;98,08;1,65;0,17;9,00;94,26;89,95;98,56;1,77;0,16;11,00;95,22;90,43;100,00;1,76;0,16;11,00;95,22;90,43;100,00;1,73;0,16;11,00;94,23;89,90;100,00;1,65;0,16;11,00;92,89;88,63;98,10;1,64;0,15;12,00;92,89;88,63;98,58;1,62;0,14;14,00;92,02;88,73;97,65;1,67;0,15;14,00;92,02;89,20;98,59;1,64;0,15;13,00;92,02;88,26;98,12;1,85;0,16;12,00;93,75;88,94;99,52;1,76;0,16;12,00;93,33;88,57;99,52;1,58;0,17;11,00;91,90;87,14;97,14;1,57;0,16;11,00;91,43;87,14;98,10;1,59;0,15;11,00;91,43;87,62;98,10;1,58;0,16;11,00;92,38;87,14;97,14;1,52;0,15;10,00;90,95;86,67;96,19;1,57;0,16;10,00;91,43;87,62;98,57;1,53;0,16;10,00;91,98;86,79;99,06
Djibouti;DJI;-0,97;0,32;4,00;18,59;5,53;38,19;-0,91;0,30;4,00;21,00;7,00;38,00;-0,88;0,26;4,00;24,88;9,45;37,31;-0,94;0,28;4,00;20,40;5,97;38,31;-0,88;0,27;4,00;22,89;7,96;39,80;-0,77;0,24;6,00;25,00;13,46;42,31;-0,95;0,20;8,00;19,62;8,13;33,01;-0,89;0,21;8,00;21,05;10,05;35,41;-0,77;0,21;8,00;25,36;12,44;41,15;-0,66;0,20;9,00;31,25;17,79;44,23;-0,70;0,16;10,00;29,86;17,54;41,23;-0,75;0,15;10,00;27,01;16,11;36,02;-0,82;0,15;10,00;23,94;14,08;32,86;-0,80;0,15;10,00;25,82;14,55;35,21;-0,77;0,15;11,00;24,88;15,02;37,56;-0,88;0,17;10,00;18,75;9,62;32,69;-0,94;0,17;9,00;16,19;8,10;29,05;-1,00;0,19;8,00;16,67;8,10;25,24;-0,93;0,17;8,00;17,62;9,52;29,05;-0,95;0,16;9,00;17,14;9,05;26,67;-0,95;0,16;9,00;18,10;9,05;25,71;-1,04;0,15;9,00;15,24;8,10;22,38;-1,03;0,16;9,00;16,19;8,10;23,33;-1,10;0,16;9,00;14,62;8,02;22,17
Dominica;DMA;0,84;0,39;2,00;77,89;58,29;91,46;0,84;0,36;2,00;74,00;59,50;91,00;0,80;0,31;2,00;71,64;60,20;88,56;0,81;0,36;2,00;71,64;57,71;89,55;0,80;0,34;2,00;72,64;59,70;89,55;0,72;0,32;3,00;69,71;57,69;87,98;0,68;0,28;4,00;69,86;57,42;86,12;0,74;0,29;4,00;69,86;59,33;88,52;0,70;0,29;4,00;70,81;57,89;87,08;0,69;0,23;4,00;71,15;58,65;83,65;0,74;0,22;4,00;70,14;62,09;83,89;0,72;0,21;4,00;70,14;62,09;82,94;0,69;0,22;4,00;69,01;61,97;82,16;0,70;0,22;4,00;69,95;61,97;83,57;0,72;0,22;4,00;71,36;62,44;84,04;0,55;0,25;3,00;72,12;62,02;79,81;0,70;0,22;4,00;72,86;63,81;81,43;0,65;0,27;4,00;73,81;58,10;84,29;0,66;0,26;4,00;74,29;59,05;82,86;0,70;0,27;3,00;73,81;60,48;84,29;0,72;0,27;3,00;74,76;60,48;84,76;0,79;0,29;3,00;75,71;61,43;86,19;0,69;0,29;3,00;73,33;57,14;85,71;0,73;0,28;3,00;75,47;57,08;85,38
Denmark;DNK;1,82;0,19;8,00;97,99;92,96;100,00;1,84;0,20;8,00;98,00;92,00;100,00;1,81;0,16;8,00;97,51;92,54;100,00;1,88;0,18;9,00;99,00;92,54;100,00;1,92;0,18;9,00;99,50;93,03;100,00;1,93;0,17;9,00;99,04;94,23;100,00;1,94;0,17;9,00;99,04;94,26;100,00;1,98;0,17;10,00;100,00;93,30;100,00;2,00;0,17;10,00;100,00;92,82;100,00;1,95;0,17;10,00;99,52;92,79;100,00;1,92;0,16;11,00;98,58;92,89;100,00;1,90;0,15;12,00;99,05;92,89;100,00;1,92;0,15;12,00;99,53;92,96;100,00;1,88;0,15;13,00;98,12;91,55;100,00;1,90;0,15;13,00;98,59;92,49;100,00;2,10;0,16;12,00;99,52;93,27;100,00;2,02;0,16;12,00;99,52;92,86;100,00;1,88;0,17;11,00;97,62;91,90;100,00;1,80;0,16;11,00;97,62;90,48;100,00;1,77;0,15;11,00;96,67;89,52;99,52;1,83;0,16;11,00;97,14;91,90;100,00;1,81;0,15;10,00;98,10;91,43;100,00;1,90;0,16;10,00;99,05;91,90;100,00;1,90;0,16;10,00;99,53;92,92;100,00
Dominican Republic;DOM;-0,52;0,21;6,00;34,67;21,61;46,23;-0,58;0,22;6,00;33,50;18,50;44,50;-0,68;0,18;7,00;31,34;21,89;39,30;-0,71;0,19;9,00;30,85;16,92;38,81;-0,64;0,19;9,00;29,85;18,41;43,28;-0,68;0,17;12,00;30,77;17,79;41,35;-0,69;0,17;12,00;31,10;19,14;39,71;-0,58;0,16;14,00;33,97;23,92;44,98;-0,63;0,16;14,00;32,06;21,05;43,54;-0,68;0,16;14,00;29,33;19,23;39,42;-0,81;0,15;14,00;24,17;14,22;35,07;-0,86;0,15;14,00;23,22;12,32;32,23;-0,81;0,14;15,00;24,88;15,02;32,86;-0,72;0,15;15,00;29,11;16,90;40,38;-0,54;0,15;15,00;36,15;24,41;46,01;-0,38;0,17;13,00;41,35;29,81;52,40;-0,53;0,16;14,00;34,76;23,33;45,24;-0,39;0,17;13,00;37,14;27,14;51,43;-0,43;0,16;13,00;37,62;26,67;48,57;-0,37;0,15;13,00;40,48;29,05;50,48;-0,32;0,15;13,00;43,33;29,52;50,95;-0,17;0,15;12,00;47,62;37,14;54,29;-0,12;0,16;11,00;49,05;39,05;55,71;-0,09;0,17;11,00;50,47;39,15;56,60
Algeria;DZA;-1,22;0,21;6,00;12,56;4,52;22,11;-1,20;0,22;6,00;11,50;3,50;23,50;-1,25;0,18;6,00;11,44;2,99;21,89;-0,64;0,20;7,00;33,83;18,91;42,79;-0,61;0,19;8,00;33,33;20,40;44,28;-0,62;0,18;11,00;34,13;19,23;42,79;-0,77;0,17;11,00;27,27;15,31;38,28;-0,78;0,16;13,00;25,84;14,35;38,28;-0,79;0,16;14,00;23,92;13,40;36,36;-0,77;0,16;13,00;24,52;15,38;36,54;-0,83;0,16;13,00;23,22;14,22;34,60;-0,82;0,16;13,00;25,12;13,74;34,60;-0,85;0,15;14,00;23,47;13,15;31,46;-0,81;0,15;14,00;24,88;14,08;34,74;-0,69;0,15;14,00;30,99;17,84;41,78;-0,80;0,17;12,00;22,60;11,06;33,65;-0,94;0,17;12,00;16,67;8,10;29,05;-0,92;0,19;11,00;18,10;9,52;30,48;-0,93;0,17;11,00;18,10;9,52;29,52;-0,81;0,16;11,00;21,90;13,81;32,38;-0,86;0,17;10,00;20,48;11,43;29,05;-0,80;0,17;8,00;22,38;14,29;31,90;-0,83;0,17;9,00;22,38;13,33;31,43;-0,83;0,17;9,00;22,64;13,21;32,55
Ecuador;ECU;-0,45;0,21;7,00;38,19;24,62;47,74;-0,54;0,21;7,00;34,00;22,00;45,00;-0,67;0,17;8,00;31,84;21,89;38,81;-0,76;0,19;9,00;27,86;16,92;38,31;-0,78;0,19;10,00;25,87;15,42;39,30;-0,76;0,17;13,00;25,96;16,35;37,50;-0,82;0,17;13,00;24,88;14,35;34,45;-1,03;0,17;14,00;15,31;8,61;26,32;-1,03;0,16;15,00;14,35;7,66;25,36;-1,11;0,16;15,00;12,98;7,21;21,63;-1,21;0,15;16,00;10,43;4,27;17,54;-1,14;0,15;16,00;11,85;4,74;20,38;-1,14;0,15;15,00;12,68;5,63;19,72;-1,06;0,15;16,00;14,55;7,04;23,94;-0,87;0,15;16,00;21,13;13,15;33,80;-0,97;0,17;13,00;14,42;7,21;28,85;-0,96;0,16;14,00;15,24;8,10;28,57;-0,65;0,17;13,00;29,52;17,62;38,57;-0,72;0,16;13,00;25,71;15,24;34,29;-0,66;0,15;13,00;27,14;18,57;36,67;-0,54;0,15;13,00;31,90;22,86;44,29;-0,54;0,15;12,00;31,90;22,86;42,86;-0,35;0,16;11,00;40,95;29,05;50,95;-0,62;0,17;11,00;26,89;19,81;40,09
Egypt, Arab Rep.;EGY;0,00;0,20;7,00;51,76;40,20;62,31;-0,13;0,21;7,00;47,50;36,50;58,50;-0,05;0,17;7,00;49,75;40,80;58,71;-0,01;0,19;8,00;53,73;42,79;60,20;0,00;0,19;9,00;51,74;43,28;61,19;0,01;0,18;11,00;52,88;43,27;59,62;0,00;0,17;11,00;54,07;44,50;57,89;-0,28;0,16;13,00;46,89;35,89;52,63;-0,25;0,16;13,00;47,85;36,84;54,07;-0,13;0,16;14,00;51,44;41,35;57,69;-0,08;0,16;14,00;52,61;44,55;59,24;-0,17;0,15;14,00;50,24;41,23;56,40;-0,48;0,14;15,00;38,97;28,64;48,36;-0,54;0,15;16,00;37,09;26,29;46,01;-0,74;0,14;16,00;27,70;16,90;39,91;-0,70;0,16;14,00;27,88;14,90;37,98;-0,60;0,16;14,00;30,95;20,95;43,33;-0,48;0,18;12,00;34,29;23,81;47,62;-0,45;0,16;13,00;35,24;25,71;47,14;-0,30;0,15;13,00;43,33;32,38;51,90;-0,33;0,16;12,00;42,86;28,57;50,95;-0,32;0,15;11,00;41,43;30,95;51,90;-0,26;0,16;11,00;43,81;32,38;52,38;-0,26;0,17;11,00;42,45;32,55;53,77
Eritrea;ERI;-0,66;0,35;3,00;29,65;12,06;48,24;-0,63;0,33;3,00;32,50;13,00;49,00;-0,80;0,29;3,00;27,86;10,45;40,80;-0,73;0,30;4,00;29,85;10,95;45,77;-0,82;0,30;4,00;25,37;8,46;43,28;-0,93;0,25;7,00;18,27;6,73;36,54;-0,98;0,21;8,00;18,18;8,13;32,06;-1,18;0,18;9,00;11,00;3,83;21,53;-1,28;0,18;9,00;8,61;2,87;16,75;-1,31;0,16;11,00;7,69;2,88;14,42;-1,31;0,15;11,00;7,58;2,37;14,22;-1,35;0,15;11,00;6,16;2,37;12,32;-1,36;0,15;11,00;6,10;1,88;12,68;-1,43;0,15;11,00;4,23;0,47;9,39;-1,43;0,15;12,00;4,23;0,94;10,33;-1,57;0,16;9,00;2,40;0,96;7,21;-1,53;0,16;10,00;3,33;0,95;7,14;-1,66;0,17;10,00;4,29;1,43;8,10;-1,60;0,16;10,00;4,76;1,43;8,10;-1,62;0,16;10,00;5,24;1,43;6,67;-1,63;0,16;10,00;5,24;1,43;6,19;-1,49;0,15;9,00;5,24;4,29;9,05;-1,58;0,16;9,00;5,24;1,90;7,62;-1,77;0,16;9,00;2,83;1,42;5,66
