Country/Territory;Code;1996;1996;1996;1996;1996;1996;1998;1998;1998;1998;1998;1998;2000;2000;2000;2000;2000;2000;2002;2002;2002;2002;2002;2002;2003;2003;2003;2003;2003;2003;2004;2004;2004;2004;2004;2004;2005;2005;2005;2005;2005;2005;2006;2006;2006;2006;2006;2006;2007;2007;2007;2007;2007;2007;2008;2008;2008;2008;2008;2008;2009;2009;2009;2009;2009;2009;2010;2010;2010;2010;2010;2010;2011;2011;2011;2011;2011;2011;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2022;2022;2022;2022;2022;2022
Indicator;;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper;Estimate;StdErr;NumSrc;Rank;Lower;Upper
Burkina Faso;BFA;-0,93;0,18;2,00;17,49;6,01;30,60;-0,92;0,26;2,00;18,58;5,46;33,88;-0,78;0,28;2,00;24,04;4,37;45,90;-0,85;0,23;3,00;21,62;7,03;41,08;-0,81;0,26;3,00;23,78;5,41;44,32;-0,70;0,21;5,00;28,36;12,94;45,27;-0,60;0,21;6,00;34,31;16,67;46,08;-0,80;0,16;10,00;25,37;13,66;35,61;-0,77;0,19;10,00;23,79;15,53;39,32;-0,53;0,18;11,00;35,44;20,87;47,09;-0,62;0,17;11,00;33,01;20,57;44,98;-0,59;0,18;11,00;33,97;21,05;42,58;-0,57;0,18;11,00;34,60;20,85;45,02;-0,63;0,18;11,00;31,28;19,43;43,13;-0,67;0,16;12,00;29,38;18,01;41,23;-0,59;0,17;12,00;28,37;17,31;43,27;-0,69;0,17;11,00;27,62;16,67;36,67;-0,64;0,17;11,00;29,52;17,62;38,10;-0,64;0,18;11,00;29,05;17,62;39,52;-0,64;0,18;11,00;29,52;16,67;38,57;-0,78;0,18;12,00;22,38;13,33;35,24;-0,71;0,21;10,00;26,19;13,33;38,57;-0,76;0,21;10,00;23,33;12,38;36,19;-0,83;0,21;10,00;21,23;11,32;33,49
Bangladesh;BGD;-0,69;0,17;3,00;27,32;15,85;38,25;-0,49;0,22;3,00;36,61;20,77;50,82;-0,61;0,22;4,00;31,69;17,49;46,99;-0,73;0,18;5,00;27,57;14,59;42,70;-0,84;0,19;5,00;23,24;10,27;37,84;-0,93;0,19;6,00;18,41;6,47;33,33;-0,92;0,17;8,00;18,63;10,29;33,82;-0,84;0,18;10,00;22,44;11,71;35,61;-0,71;0,20;10,00;26,70;16,02;42,72;-0,74;0,20;10,00;25,73;13,11;41,75;-0,80;0,20;10,00;23,44;11,96;39,23;-0,75;0,19;10,00;25,84;13,40;40,19;-0,77;0,19;10,00;25,12;12,80;40,76;-0,81;0,20;10,00;23,70;11,85;38,39;-0,80;0,19;10,00;23,70;12,80;36,97;-0,77;0,20;10,00;21,63;13,94;36,06;-0,75;0,21;10,00;23,81;12,38;36,67;-0,71;0,20;10,00;26,19;13,33;37,62;-0,75;0,20;10,00;22,86;13,33;35,71;-0,76;0,21;10,00;22,38;11,90;38,10;-0,75;0,22;10,00;24,76;12,38;36,67;-0,78;0,24;9,00;20,48;11,43;38,10;-0,66;0,24;9,00;27,62;12,86;41,43;-0,76;0,25;9,00;23,11;11,32;35,85
Bulgaria;BGR;-0,04;0,17;3,00;56,28;43,72;62,30;-0,08;0,22;3,00;54,64;39,89;60,66;0,04;0,21;5,00;58,47;45,90;65,03;0,17;0,18;6,00;59,46;51,89;66,49;0,03;0,19;6,00;56,76;47,57;63,78;0,08;0,20;6,00;58,71;48,26;65,17;0,13;0,19;6,00;57,84;49,02;65,69;-0,13;0,19;9,00;51,71;39,51;60,49;-0,12;0,21;9,00;51,94;39,32;59,71;-0,17;0,22;9,00;50,97;35,92;59,22;0,07;0,21;9,00;57,89;48,33;66,03;-0,07;0,21;10,00;54,55;40,19;62,68;-0,07;0,20;10,00;54,03;42,18;62,56;-0,03;0,20;10,00;55,45;43,13;63,03;-0,01;0,19;10,00;54,98;43,60;62,56;-0,11;0,20;10,00;49,04;36,06;61,06;-0,01;0,21;10,00;52,38;40,48;66,67;0,09;0,20;9,00;56,19;43,81;67,14;0,10;0,20;9,00;57,14;43,33;67,62;0,11;0,20;9,00;57,14;44,76;67,62;0,17;0,21;9,00;60,00;45,24;70,48;-0,21;0,22;8,00;43,81;31,43;57,62;-0,17;0,22;8,00;45,71;32,38;57,62;-0,27;0,23;8,00;42,92;28,30;57,08
Bahrain;BHR;0,78;0,17;3,00;77,05;67,76;83,61;0,57;0,22;3,00;71,04;59,56;81,42;0,55;0,24;3,00;68,85;59,56;80,33;0,51;0,18;5,00;68,11;60,00;76,76;0,41;0,21;4,00;64,32;58,38;75,68;0,51;0,20;5,00;69,65;60,70;78,11;0,38;0,19;5,00;64,71;56,37;72,06;0,37;0,20;5,00;65,37;56,59;73,17;0,38;0,23;5,00;66,50;53,88;77,18;0,36;0,24;5,00;66,50;54,37;73,79;0,46;0,22;7,00;67,46;58,37;74,64;0,43;0,23;7,00;66,99;56,94;75,12;0,50;0,22;7,00;68,25;60,19;75,36;0,52;0,22;7,00;68,72;60,19;75,36;0,56;0,21;7,00;69,67;61,14;75,83;0,54;0,23;7,00;71,63;59,13;75,96;0,51;0,23;7,00;70,95;57,62;75,71;0,27;0,22;7,00;65,24;48,57;71,90;0,14;0,24;6,00;59,05;41,43;70,48;0,12;0,25;6,00;58,10;42,38;71,43;0,25;0,23;7,00;62,38;45,24;72,86;0,39;0,26;6,00;66,67;51,43;75,71;0,68;0,23;7,00;73,33;61,43;80,95;0,64;0,25;7,00;72,17;61,32;80,19
Bahamas, The;BHS;1,37;0,18;2,00;87,43;83,61;90,71;1,26;0,26;2,00;86,89;78,69;90,71;1,23;0,28;2,00;86,34;77,60;91,26;1,26;0,26;2,00;85,95;76,76;91,89;1,22;0,30;2,00;85,95;74,59;91,35;1,20;0,33;2,00;86,57;73,63;92,04;1,21;0,27;2,00;85,29;75,00;91,67;1,16;0,35;2,00;84,39;70,73;93,66;1,10;0,35;2,00;83,50;69,90;93,69;1,14;0,35;2,00;83,98;70,39;94,17;1,00;0,28;3,00;79,43;69,38;88,52;1,07;0,27;4,00;81,82;69,86;90,43;0,97;0,27;4,00;78,67;68,72;87,68;0,98;0,27;4,00;78,20;69,19;88,63;0,87;0,27;3,00;75,36;66,82;87,20;0,73;0,30;3,00;74,04;62,02;87,02;0,68;0,29;3,00;72,86;62,38;84,29;0,68;0,28;3,00;72,86;63,81;84,29;0,54;0,29;3,00;71,43;55,71;80,48;0,50;0,29;3,00;70,00;52,38;79,05;0,45;0,29;3,00;67,62;50,00;78,10;0,41;0,32;3,00;67,62;49,05;80,00;0,42;0,33;3,00;67,62;48,57;80,48;0,42;0,33;3,00;65,09;48,11;78,77
Bosnia and Herzegovina;BIH;-1,19;0,18;2,00;8,20;3,83;19,67;-1,21;0,25;2,00;6,56;2,73;22,95;-1,06;0,26;3,00;13,11;3,28;30,05;-1,07;0,21;4,00;11,89;3,78;27,57;-0,88;0,23;4,00;21,08;5,41;37,84;-0,70;0,21;6,00;27,86;12,94;45,27;-0,76;0,19;7,00;25,98;12,75;39,22;-0,63;0,20;8,00;33,17;18,54;44,39;-0,86;0,23;8,00;19,90;8,74;38,35;-0,60;0,23;8,00;33,01;16,99;47,09;-0,72;0,22;8,00;27,27;12,44;44,02;-0,74;0,23;8,00;26,79;11,96;41,63;-0,74;0,25;7,00;26,07;11,85;43,13;-0,45;0,21;9,00;39,81;23,70;51,66;-0,43;0,21;9,00;39,81;24,17;51,66;-0,49;0,26;7,00;34,13;17,31;50,96;-0,62;0,24;8,00;30,95;14,29;46,19;-0,45;0,23;7,00;35,71;21,43;48,57;-0,52;0,23;7,00;32,86;18,57;47,14;-0,67;0,24;7,00;26,19;13,33;42,38;-0,71;0,24;7,00;27,14;12,38;39,05;-1,08;0,27;6,00;12,38;5,71;28,57;-1,07;0,28;5,00;12,86;6,19;30,48;-1,06;0,29;5,00;12,74;6,13;29,72
Belarus;BLR;-0,38;0,19;1,00;41,53;25,68;55,74;-0,55;0,26;2,00;32,24;16,94;50,82;-0,72;0,28;3,00;25,68;6,01;46,45;-1,04;0,23;4,00;13,51;3,78;29,73;-1,05;0,26;4,00;14,05;2,70;31,89;-1,21;0,28;4,00;7,46;1,00;25,87;-1,14;0,24;4,00;12,25;3,43;26,96;-1,20;0,26;6,00;9,76;0,98;25,85;-1,16;0,25;6,00;11,17;1,94;25,24;-1,17;0,26;6,00;10,68;1,46;25,24;-1,21;0,26;6,00;8,13;1,44;24,40;-1,19;0,25;6,00;9,57;2,39;25,36;-1,19;0,25;6,00;9,48;2,37;23,70;-0,97;0,23;7,00;18,48;6,16;32,70;-0,96;0,23;7,00;18,01;7,58;33,18;-0,49;0,26;7,00;34,62;17,31;50,96;-0,49;0,25;7,00;34,76;18,57;50,00;-0,51;0,24;6,00;33,81;18,57;47,14;-0,36;0,24;6,00;39,05;21,90;54,76;-0,30;0,25;6,00;41,90;23,81;56,67;-0,17;0,25;6,00;44,76;31,90;61,90;-0,83;0,28;5,00;18,10;9,05;38,57;-0,80;0,29;5,00;20,48;10,48;38,10;-0,85;0,30;4,00;19,81;8,96;35,85
Belize;BLZ;0,39;0,19;1,00;64,48;57,92;75,41;0,40;0,30;1,00;66,67;53,55;79,78;0,36;0,33;1,00;65,03;49,18;80,33;0,30;0,30;1,00;62,70;50,81;75,14;0,32;0,36;1,00;63,78;47,57;80,54;0,21;0,38;2,00;61,19;43,78;78,11;0,15;0,30;2,00;58,82;44,12;72,06;-0,11;0,32;3,00;52,68;32,68;67,32;-0,23;0,31;4,00;49,03;24,76;61,65;-0,31;0,31;4,00;45,15;21,84;59,22;-0,31;0,29;4,00;46,41;24,40;59,33;-0,26;0,30;4,00;45,45;25,84;62,68;-0,25;0,27;5,00;45,97;27,49;60,66;-0,17;0,28;4,00;49,76;31,28;63,03;-0,15;0,27;4,00;49,76;33,18;62,56;-0,54;0,34;3,00;30,77;13,94;55,77;-0,64;0,29;4,00;30,48;12,38;46,19;-0,64;0,28;4,00;30,00;11,90;46,19;-0,67;0,29;3,00;27,14;11,90;45,24;-0,63;0,32;3,00;30,48;11,43;48,57;-0,63;0,32;3,00;29,05;10,95;48,10;-0,60;0,34;3,00;30,00;11,43;50,95;-0,53;0,36;2,00;32,86;12,38;55,71;-0,36;0,36;2,00;36,32;14,62;61,32
Bermuda;BMU;1,16;0,19;1,00;84,70;78,14;88,52;1,15;0,30;1,00;85,79;75,41;90,16;1,13;0,33;1,00;85,25;69,40;90,71;1,10;0,30;1,00;84,86;72,97;89,19;1,09;0,36;1,00;82,70;67,03;91,35;1,16;0,41;1,00;84,58;68,16;92,54;1,02;0,31;1,00;80,88;68,63;89,71;1,02;0,44;1,00;82,44;63,41;93,66;0,99;0,47;1,00;81,55;59,71;95,15;1,01;0,45;1,00;81,07;62,62;94,17;1,02;0,42;1,00;80,86;64,11;94,26;1,00;0,45;1,00;79,90;62,68;94,26;0,99;0,43;1,00;80,57;62,56;94,31;1,00;0,40;1,00;80,09;63,98;93,84;1,01;0,38;1,00;80,57;64,93;94,31;0,95;0,47;1,00;77,40;59,62;95,19;0,96;0,45;1,00;79,05;62,86;93,81;1,28;0,43;1,00;86,67;71,90;99,52;1,33;0,45;1,00;87,62;72,86;99,52;1,33;0,46;1,00;87,62;71,90;99,52;1,31;0,46;1,00;87,14;71,43;99,52;1,47;0,49;1,00;90,48;73,33;99,52;1,47;0,48;1,00;92,38;72,86;100,00;1,22;0,48;1,00;84,43;65,57;98,58
Bolivia;BOL;-0,17;0,17;4,00;49,73;36,07;58,47;-0,10;0,22;3,00;53,55;38,80;60,66;-0,31;0,22;4,00;46,45;27,87;59,02;-0,33;0,18;6,00;45,41;29,73;56,76;-0,38;0,19;6,00;44,86;29,19;54,59;-0,64;0,19;7,00;32,84;15,42;46,77;-0,70;0,18;8,00;29,41;15,20;41,18;-0,73;0,18;10,00;27,80;14,63;40,00;-0,57;0,21;10,00;32,04;16,99;48,54;-0,63;0,21;10,00;30,58;16,99;45,15;-0,60;0,20;10,00;33,49;19,62;47,85;-0,50;0,20;10,00;36,84;23,44;48,33;-0,47;0,20;10,00;40,76;23,70;49,29;-0,36;0,20;10,00;43,13;28,91;54,50;-0,38;0,20;10,00;42,65;28,44;53,08;-0,58;0,21;10,00;28,85;17,31;44,71;-0,68;0,21;10,00;29,05;13,81;42,38;-0,60;0,21;9,00;32,38;16,67;42,38;-0,40;0,23;8,00;36,67;20,95;52,86;-0,33;0,23;8,00;39,52;23,81;52,86;-0,79;0,23;9,00;21,90;10,95;36,19;-0,73;0,25;8,00;24,76;11,90;39,05;-0,76;0,25;8,00;23,81;11,43;37,14;-0,56;0,26;8,00;31,60;14,62;46,23
Brazil;BRA;-0,14;0,17;6,00;50,82;38,25;59,02;-0,20;0,21;5,00;49,73;32,24;59,02;0,04;0,20;5,00;59,02;46,45;65,03;-0,03;0,18;7,00;56,22;45,41;60,54;0,08;0,18;7,00;59,46;48,65;63,78;-0,09;0,19;8,00;53,73;44,28;61,69;-0,16;0,18;8,00;50,49;39,71;57,35;-0,39;0,18;10,00;40,98;29,27;53,17;-0,29;0,21;10,00;45,63;30,10;53,88;-0,15;0,21;10,00;51,46;38,35;59,22;-0,15;0,20;10,00;51,20;39,23;59,33;-0,09;0,20;10,00;53,59;40,19;62,68;-0,15;0,20;10,00;49,29;39,34;60,66;-0,16;0,20;10,00;50,24;38,39;60,19;-0,12;0,20;10,00;51,18;39,34;61,14;-0,18;0,21;10,00;47,12;33,17;59,13;-0,25;0,21;10,00;45,71;31,90;55,71;-0,25;0,20;10,00;43,81;32,38;55,71;-0,32;0,20;10,00;40,00;28,57;53,81;-0,52;0,20;10,00;33,33;18,10;45,71;-0,23;0,21;10,00;41,90;31,90;58,10;-0,47;0,23;9,00;34,76;17,14;50,00;-0,49;0,23;8,00;33,81;17,62;49,05;-0,59;0,24;8,00;30,66;14,15;44,34
Barbados;BRB;1,41;0,19;1,00;88,52;83,61;91,26;1,40;0,30;1,00;87,98;81,42;95,63;1,38;0,33;1,00;87,98;77,60;97,27;1,37;0,30;1,00;88,11;80,00;94,05;1,35;0,36;1,00;88,11;75,68;97,30;1,19;0,38;2,00;86,07;71,14;92,54;1,29;0,30;2,00;88,73;75,00;95,59;1,44;0,25;3,00;88,29;82,44;96,10;1,32;0,33;3,00;87,86;77,18;97,09;1,56;0,35;2,00;91,26;79,13;99,03;1,48;0,28;3,00;89,47;81,82;97,61;1,41;0,30;3,00;88,52;77,99;98,09;1,47;0,29;3,00;89,10;80,57;98,58;1,45;0,28;3,00;89,57;79,15;98,10;1,35;0,26;3,00;87,68;76,78;96,68;1,20;0,30;3,00;86,06;73,56;94,23;0,99;0,33;2,00;80,00;68,57;91,43;1,04;0,28;3,00;80,95;71,90;90,95;0,80;0,33;2,00;76,19;64,29;88,57;0,39;0,33;2,00;67,14;47,14;77,62;0,59;0,30;3,00;72,38;57,62;82,38;0,44;0,31;3,00;68,57;50,48;80,00;0,50;0,31;3,00;69,05;51,43;80,48;0,43;0,32;3,00;65,57;49,06;78,77
Brunei Darussalam;BRN;0,93;0,18;2,00;82,51;72,13;85,25;0,89;0,26;2,00;79,78;69,40;86,89;0,87;0,28;2,00;78,14;65,03;86,89;0,85;0,26;2,00;80,00;65,41;85,95;0,69;0,30;2,00;73,51;60,54;85,41;0,23;0,33;2,00;62,19;46,77;75,62;0,59;0,27;2,00;71,57;59,31;80,88;0,87;0,35;2,00;78,05;63,41;87,80;0,92;0,35;2,00;79,13;65,05;89,32;0,88;0,30;3,00;77,67;66,50;87,38;0,91;0,25;4,00;77,03;68,42;86,60;0,90;0,25;4,00;76,56;67,46;86,60;0,89;0,25;4,00;76,30;67,77;86,26;0,84;0,25;4,00;75,36;65,88;84,36;0,87;0,24;4,00;74,88;67,30;86,26;1,08;0,30;3,00;82,69;72,60;91,35;1,03;0,29;3,00;81,43;71,43;90,00;1,05;0,24;5,00;81,43;72,38;90,00;1,11;0,24;5,00;83,33;73,81;90,95;1,21;0,24;5,00;85,71;76,19;92,86;1,28;0,25;5,00;86,19;77,62;94,76;1,38;0,32;3,00;89,52;77,62;98,57;1,41;0,33;3,00;90,48;77,14;98,10;1,42;0,33;3,00;91,04;77,36;98,11
Bhutan;BTN;0,64;0,19;1,00;74,86;62,30;82,51;0,65;0,30;1,00;75,41;59,02;84,70;0,62;0,33;1,00;73,77;59,02;85,79;0,57;0,30;1,00;71,89;58,92;83,24;0,58;0,36;1,00;70,81;56,22;85,41;0,13;0,38;2,00;59,70;39,30;75,62;0,36;0,24;5,00;64,22;53,92;73,53;0,28;0,27;5,00;62,93;49,76;73,66;0,36;0,29;5,00;65,53;51,94;77,18;0,33;0,28;5,00;65,05;51,94;75,24;0,53;0,24;6,00;69,38;58,85;77,03;0,61;0,24;6,00;69,86;62,68;78,95;0,69;0,24;6,00;72,51;63,98;81,99;0,54;0,24;6,00;69,19;60,19;76,78;0,42;0,21;8,00;66,82;57,82;72,99;0,29;0,23;8,00;63,94;50,00;72,60;0,42;0,24;8,00;67,62;53,81;74,29;0,50;0,23;8,00;70,00;58,10;76,67;0,56;0,25;7,00;72,86;59,52;80,00;0,28;0,28;5,00;64,76;47,14;74,29;0,25;0,28;5,00;62,86;42,86;73,33;0,30;0,30;5,00;62,38;45,71;75,71;0,70;0,29;6,00;74,29;58,57;84,29;0,56;0,29;6,00;69,81;57,08;80,19
South Sudan;SSD;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;-1,59;0,37;1,00;2,84;0,00;16,59;-1,61;0,26;5,00;1,90;0,00;10,43;-1,68;0,23;6,00;1,42;0,00;8,06;-2,09;0,21;7,00;0,48;0,00;1,92;-2,15;0,20;8,00;0,48;0,00;0,95;-2,34;0,20;8,00;0,00;0,00;0,95;-2,44;0,21;8,00;0,00;0,00;0,95;-2,32;0,20;8,00;0,00;0,00;0,95;-2,38;0,22;8,00;0,00;0,00;1,43;-2,32;0,25;6,00;0,48;0,00;1,43;-2,40;0,25;6,00;0,00;0,00;1,43;-2,39;0,25;6,00;0,00;0,00;1,42
Botswana;BWA;0,56;0,17;3,00;70,49;62,30;78,14;0,43;0,22;3,00;69,40;57,92;77,60;0,42;0,24;3,00;67,21;57,38;77,60;0,54;0,18;6,00;69,19;60,54;79,46;0,62;0,19;6,00;72,43;62,16;81,08;0,60;0,19;7,00;72,14;62,69;80,10;0,58;0,18;7,00;71,08;61,76;75,98;0,42;0,19;9,00;68,29;58,05;73,66;0,53;0,21;9,00;69,90;58,25;77,67;0,52;0,22;9,00;68,93;57,77;77,67;0,42;0,21;9,00;66,51;57,42;74,16;0,39;0,21;9,00;66,51;56,94;73,21;0,41;0,21;9,00;66,35;57,35;73,93;0,42;0,21;9,00;65,40;59,24;73,46;0,38;0,19;10,00;64,93;58,29;71,56;0,30;0,21;9,00;65,38;53,85;72,60;0,45;0,19;10,00;69,05;58,10;74,29;0,50;0,20;9,00;70,48;60,48;75,71;0,37;0,20;9,00;65,24;54,76;73,33;0,25;0,21;9,00;62,38;49,05;72,86;0,38;0,22;9,00;66,67;52,38;73,81;0,17;0,22;9,00;58,57;45,24;69,52;0,32;0,21;9,00;63,33;51,43;72,86;0,46;0,22;9,00;67,92;57,08;76,89
Central African Republic;CAF;-1,41;0,19;1,00;6,01;2,19;12,57;-1,35;0,30;1,00;5,46;1,64;20,77;-1,41;0,33;1,00;4,37;0,55;21,31;-1,38;0,26;2,00;4,86;1,08;16,76;-1,20;0,30;2,00;7,57;1,62;28,65;-1,32;0,22;4,00;5,47;1,00;15,42;-1,58;0,22;5,00;1,96;0,00;9,80;-1,47;0,23;5,00;3,41;0,00;12,68;-1,53;0,26;6,00;2,91;0,49;14,56;-1,37;0,24;5,00;4,85;0,49;16,99;-1,40;0,19;8,00;4,78;0,96;13,40;-1,39;0,20;8,00;5,26;0,96;13,88;-1,31;0,20;8,00;7,11;1,90;15,64;-1,45;0,20;8,00;4,74;0,47;12,32;-1,63;0,18;9,00;1,90;0,00;7,58;-1,88;0,19;9,00;1,44;0,00;4,33;-1,81;0,19;8,00;1,43;0,48;5,24;-1,81;0,18;9,00;2,38;0,95;6,19;-1,79;0,19;9,00;3,33;0,95;5,71;-1,74;0,19;9,00;2,38;0,95;7,62;-1,78;0,20;9,00;2,38;0,95;6,67;-1,73;0,22;7,00;3,81;1,43;7,62;-1,67;0,23;7,00;4,76;1,43;10,48;-1,71;0,23;7,00;4,25;0,94;8,96
Canada;CAN;1,74;0,17;5,00;93,44;88,52;100,00;1,88;0,21;5,00;95,08;88,52;100,00;1,85;0,20;5,00;95,08;87,98;100,00;1,86;0,19;5,00;94,59;88,65;100,00;1,92;0,20;5,00;96,22;90,27;100,00;1,90;0,21;5,00;95,02;90,55;99,50;1,88;0,19;5,00;97,06;91,18;100,00;1,89;0,20;7,00;97,56;90,24;99,02;1,75;0,22;7,00;94,66;87,86;99,03;1,78;0,23;7,00;95,15;87,86;99,03;1,74;0,22;7,00;95,69;87,56;98,56;1,78;0,23;7,00;95,69;88,04;99,04;1,77;0,22;7,00;96,21;87,68;99,05;1,76;0,22;7,00;95,26;88,15;99,05;1,78;0,22;7,00;96,68;88,63;99,53;1,75;0,23;7,00;95,67;87,98;99,52;1,73;0,23;7,00;94,76;86,67;99,52;1,75;0,22;7,00;94,76;89,05;99,52;1,82;0,22;7,00;96,67;90,48;99,52;1,68;0,22;7,00;94,76;86,67;99,52;1,70;0,23;7,00;95,71;87,14;99,52;1,60;0,25;6,00;93,33;84,76;99,05;1,56;0,25;6,00;94,29;84,29;98,57;1,57;0,27;6,00;94,34;82,08;98,58
Switzerland;CHE;1,76;0,17;5,00;93,99;88,52;100,00;1,91;0,21;5,00;96,72;88,52;100,00;1,96;0,20;5,00;98,36;89,07;100,00;1,94;0,19;5,00;97,30;89,73;100,00;1,75;0,20;5,00;92,43;88,65;98,92;2,16;0,21;5,00;99,50;92,54;100,00;1,85;0,19;5,00;96,08;90,20;100,00;2,08;0,20;6,00;98,54;94,15;100,00;2,04;0,22;6,00;99,03;93,69;99,51;2,03;0,23;6,00;98,54;93,20;99,51;1,95;0,22;7,00;98,09;92,82;99,52;1,87;0,23;7,00;97,61;89,00;99,52;1,86;0,22;7,00;97,63;89,57;99,53;1,88;0,22;7,00;97,63;91,47;100,00;1,82;0,22;7,00;98,10;88,63;99,53;2,11;0,23;7,00;99,52;95,19;100,00;1,97;0,23;7,00;99,52;91,90;100,00;1,97;0,22;7,00;99,52;92,38;100,00;2,02;0,22;7,00;99,52;93,81;100,00;2,00;0,22;7,00;99,05;93,33;100,00;1,92;0,23;7,00;99,05;92,38;100,00;1,97;0,25;6,00;99,05;92,38;100,00;1,99;0,25;6,00;99,05;94,29;100,00;2,05;0,27;6,00;99,53;95,75;100,00
Chile;CHL;1,34;0,17;6,00;86,89;83,61;89,07;1,10;0,21;5,00;84,15;77,60;87,98;1,01;0,20;5,00;82,51;74,32;86,89;1,08;0,18;7,00;83,78;75,14;88,11;1,10;0,18;7,00;83,24;76,22;88,65;1,12;0,19;8,00;83,58;77,11;89,05;1,16;0,18;8,00;84,31;75,49;88,73;0,94;0,18;10,00;79,02;71,71;84,88;1,19;0,21;10,00;83,98;77,67;90,29;1,06;0,22;9,00;82,04;73,30;87,86;1,14;0,21;9,00;82,30;74,64;88,52;1,16;0,21;9,00;83,25;75,12;89,00;1,15;0,21;9,00;82,94;74,88;89,57;1,18;0,21;9,00;84,36;74,88;90,05;1,16;0,21;9,00;82,46;73,93;89,57;1,04;0,22;9,00;81,73;72,60;87,98;0,92;0,22;9,00;76,67;71,90;86,19;0,83;0,21;9,00;76,19;69,52;84,76;0,81;0,21;9,00;76,67;67,62;83,81;0,91;0,20;9,00;77,62;71,90;86,67;0,86;0,21;9,00;77,62;70,00;85,24;0,71;0,24;8,00;74,29;63,33;84,29;0,59;0,23;8,00;70,00;58,10;80,48;0,55;0,24;8,00;69,34;58,49;78,77
China;CHN;-0,35;0,17;5,00;43,17;30,60;55,74;-0,20;0,21;5,00;50,27;32,24;59,02;-0,16;0,20;5,00;50,82;37,70;59,56;-0,12;0,18;6,00;52,43;42,70;58,92;-0,15;0,19;6,00;52,43;40,54;60,54;-0,11;0,19;7,00;53,23;43,78;60,70;-0,14;0,18;7,00;51,47;40,69;59,31;0,04;0,19;8,00;56,59;44,88;64,39;0,17;0,21;9,00;58,25;50,97;69,42;0,17;0,21;9,00;59,22;49,51;68,45;0,09;0,20;9,00;58,37;49,28;66,99;0,09;0,21;9,00;58,85;45,45;66,51;0,08;0,20;9,00;58,77;45,50;66,35;0,02;0,20;9,00;56,87;44,08;63,98;0,00;0,20;9,00;55,92;43,60;63,51;0,36;0,21;9,00;66,83;55,77;73,56;0,42;0,21;9,00;67,14;55,24;74,29;0,36;0,20;8,00;66,67;54,29;72,86;0,42;0,20;9,00;67,62;56,67;74,29;0,50;0,21;9,00;68,57;59,05;76,19;0,54;0,23;8,00;70,95;60,00;77,62;0,64;0,25;7,00;73,33;60,95;82,38;0,81;0,23;7,00;75,71;67,62;84,29;0,50;0,25;7,00;68,40;57,08;77,36
